,Unnamed: 0.1,Unnamed: 0,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,dist_to_city,dist_to_education,dist_to_parks_and_gardens,dist_to_train_station,dist_to_shopping,dist_to_healthcare,SA2_CODE21,SA2_NAME21,GCC_NAME21
10069,10069,10069,2,House,2024,900.0,156 mountain view parade,rosanna,3084.0,4,3,-37.73411060000001,145.0619237,16.1078,0.34707,0.58746,1.39822,1.63898,0.74511,209011198,Heidelberg - Rosanna,Greater Melbourne
10070,10070,10070,2,Unit,2024,1200.0,105/88 beaconsfield parade,albert park,3206.0,3,2,-37.8472918,144.9481161,5.30167,0.65423,0.82612,4.23796,0.14387,0.71617,206051128,Albert Park,Greater Melbourne
10071,10071,10071,2,House,2024,480.0,68 jarlath drive,mambourin,3024.0,4,2,-37.8908294,144.5886389,46.93586,1.7004,1.03363,4.3626000000000005,2.92436,4.7534,213051468,Werribee - West,Greater Melbourne
10072,10072,10072,0,Unit,2024,580.0,1101/408 spencer street,west melbourne,3003.0,1,1,-37.81058609999999,144.9505353,1.72831,0.34046,0.38793,0.83027,0.59153,0.8832000000000001,206041510,West Melbourne - Residential,Greater Melbourne
10073,10073,10073,1,Unit,2024,580.0,2/10 kendall street,essendon,3040.0,2,1,-37.7579346,144.931107,9.26545,0.5304500000000001,0.32849,2.10899,1.0531400000000002,1.52827,206031502,Essendon - East,Greater Melbourne
10074,10074,10074,0,Unit,2024,310.0,room 6/17 royle street,frankston,3199.0,1,1,-38.1432308,145.1389455,53.94085,1.30225,2.1269,2.23088,1.05734,0.52713,214011372,Frankston North,Greater Melbourne
10075,10075,10075,1,Unit,2024,1075.0,2607/81 city road,southbank,3006.0,3,2,-37.8223284,144.9652936,1.98101,1.07619,0.4622,1.38569,0.02443,1.6828299999999998,206041509,Southbank - East,Greater Melbourne
10076,10076,10076,1,House,2024,535.0,26 acland street,craigieburn,3064.0,2,1,-37.5897935,144.9181087,35.57054,1.98285,0.03623,3.70923,0.53688,1.66303,210051543,Craigieburn - West,Greater Melbourne
10077,10077,10077,0,House,2024,500.0,6 sunhill court,ardeer,3022.0,3,1,-37.7753634,144.8043831,23.15854,5.01315,4.71718,5.98522,2.93913,6.49235,213011328,Ardeer - Albion,Greater Melbourne
10078,10078,10078,0,Unit,2024,510.0,1/7-9 faussett street,albert park,3206.0,1,1,-37.8416697,144.9553316,4.39945,0.46451,0.16325,3.33574,0.02632,0.37865,206051128,Albert Park,Greater Melbourne
10079,10079,10079,2,House,2024,600.0,43 belvedere drive,truganina,3029.0,4,2,-37.8203447,144.7188724,27.95526,1.4016099999999998,1.97236,4.097510000000001,4.0041,4.18403,213051586,Truganina - North,Greater Melbourne
10080,10080,10080,2,House,2024,590.0,12 kallay street,dandenong north,3175.0,3,1,-37.9623626,145.2102705,32.96882,0.39825,1.00913,3.8423,2.02481,1.18919,212041312,Dandenong North,Greater Melbourne
10081,10081,10081,2,Townhouse,2024,1200.0,10/135 ormond esplanade,elwood,3184.0,3,2,-37.8905155,144.9899921,10.74211,0.63595,0.41461,1.78791,0.82675,0.5335700000000001,206051129,Elwood,Greater Melbourne
10082,10082,10082,0,Unit,2024,400.0,315/131 pelham street,carlton,3053.0,1,1,-37.8027012,144.9638585,1.70869,0.54402,0.5029100000000001,1.33181,0.51466,0.37091,206041117,Carlton,Greater Melbourne
10083,10083,10083,2,House,2024,500.0,1 revelry road,wyndham vale,3024.0,4,2,-37.8587463,144.5982876,39.53137,1.15052,1.60725,2.6194,3.21025,2.53223,213051589,Wyndham Vale - North,Greater Melbourne
10084,10084,10084,2,House,2024,490.0,19 hazelmere avenue,eynesbury,3338.0,4,2,-37.7807523,144.5453774,64.54876999999999,1.40566,3.53477,11.83442,9.63388,14.89796,213041573,Eynesbury - Exford,Greater Melbourne
10085,10085,10085,2,Townhouse,2024,520.0,5/133 gisborne road,darley,3340.0,4,3,-37.6616075,144.4400872,62.17857,1.25552,0.81323,3.36328,0.40668,1.80575,213041353,Bacchus Marsh,Greater Melbourne
10086,10086,10086,1,Unit,2024,430.0,5/82 thackeray road,reservoir,3073.0,2,1,-37.7207718,145.0086539,12.46176,1.25957,0.4968,0.90206,0.97725,1.04294,209021525,Reservoir - South East,Greater Melbourne
10087,10087,10087,1,Townhouse,2024,870.0,161 cape street,heidelberg,3084.0,4,3,-37.7519594,145.0676703,15.23781,0.78255,0.38838,1.18953,0.7937799999999999,0.95113,209011198,Heidelberg - Rosanna,Greater Melbourne
10088,10088,10088,2,House,2024,2400.0,30 chatsworth road,prahran,3181.0,3,3,-37.8521464,145.0069556,7.328810000000001,0.56177,0.28484,1.07521,0.61954,0.44942,206061136,Prahran - Windsor,Greater Melbourne
10089,10089,10089,1,Unit,2024,440.0,104/193-195 springvale road,nunawading,3131.0,1,1,-37.8214043,145.1757696,24.23072,0.57386,0.25587,0.3046,0.2587,0.12783,211041271,Nunawading,Greater Melbourne
10090,10090,10090,1,Unit,2024,500.0,1212/283 city road,southbank,3006.0,1,1,-37.82730979999999,144.9588705,2.3051,0.79831,0.2876,1.24139,0.07362,0.6583300000000001,206041509,Southbank - East,Greater Melbourne
10091,10091,10091,0,Unit,2024,320.0,312/2 eastern place,hawthorn east,3123.0,1,1,-37.8233469,145.0455415,9.73692,0.3803999999999999,0.40612,0.28241,1.42059,1.23768,207011152,Hawthorn East,Greater Melbourne
10092,10092,10092,0,House,2024,650.0,33 toumlin grove,viewbank,3084.0,3,1,-37.7332126,145.0884666,18.19178,0.38066,0.50048,2.71068,2.0,0.258,209011203,Viewbank - Yallambie,Greater Melbourne
10093,10093,10093,2,House,2024,875.0,16 melba court,sandhurst,3977.0,4,2,-38.0797567,145.2050242,46.0505,2.0392,0.39364,7.444529999999999,3.2156,3.85485,214011376,Skye - Sandhurst,Greater Melbourne
10094,10094,10094,2,House,2024,680.0,29 lockwood rise,lynbrook,3975.0,4,2,-38.0621229,145.258091,46.42326,0.81275,1.78818,4.44982,1.46036,4.205310000000001,212031306,Lynbrook - Lyndhurst,Greater Melbourne
10095,10095,10095,2,House,2024,650.0,10 vega street,wollert,3750.0,4,2,-37.6135568,144.9921046,27.98486,1.6839000000000002,1.08405,8.63659,1.7993,5.15617,209041437,Wollert,Greater Melbourne
10096,10096,10096,1,House,2024,670.0,11 brickworks dr,brunswick,3056.0,3,2,-37.7698917,144.9515827,6.1128800000000005,0.64871,0.32604,1.2773,0.44515,1.30902,206011496,Brunswick - South,Greater Melbourne
10097,10097,10097,1,Unit,2024,740.0,83/38 kavanagh st,southbank,3006.0,2,1,-37.8238382,144.964246,1.90973,0.7465,0.58247,1.30877,0.5454600000000001,1.6059100000000002,206041509,Southbank - East,Greater Melbourne
10098,10098,10098,1,Unit,2024,500.0,1410/83 queens road,melbourne,3004.0,1,1,-37.8544158,144.9804421,5.33464,0.46213,0.36366,1.94803,1.4075,1.79998,206051514,St Kilda - West,Greater Melbourne
10099,10099,10099,1,Unit,2024,795.0,14/4 glyndebourne avenue,toorak,3142.0,3,1,-37.8407026,145.0249712,8.76026,0.57382,0.89002,0.87876,2.10062,1.7773800000000002,206061138,Toorak,Greater Melbourne
10100,10100,10100,0,Unit,2024,550.0,2407e/42-48 balston street,southbank,3006.0,2,1,-37.826576,144.962675,2.08182,0.94093,0.3386,1.68787,0.33741,1.17285,206041509,Southbank - East,Greater Melbourne
10101,10101,10101,1,Unit,2024,520.0,719/59 paisley street,footscray,3011.0,2,1,-37.80079569999999,144.8972049,6.9827,0.41255,0.27984,0.72736,0.1335,0.5826399999999999,213031348,Footscray,Greater Melbourne
10102,10102,10102,2,House,2024,675.0,1/63 king street,airport west,3042.0,3,2,-37.72322,144.884579,14.90656,0.33884,0.77277,7.44015,0.5173,1.30893,210011226,Airport West,Greater Melbourne
10103,10103,10103,1,Unit,2024,680.0,11/83 miller street,fitzroy north,3068.0,2,1,-37.7757928,144.9818416,5.25622,0.4538899999999999,0.35739,1.31086,0.6011299999999999,0.60756,206071143,Fitzroy North,Greater Melbourne
10104,10104,10104,0,Unit,2024,700.0,206/601 little collins street,melbourne,3004.0,2,2,-37.8179151,144.9548451,0.97662,0.74776,0.61072,0.12297,1.20424,1.16425,206041505,Melbourne CBD - West,Greater Melbourne
10105,10105,10105,0,Unit,2024,360.0,225/1457 north road,clayton,3168.0,1,1,-37.9136587,145.1239837,22.14836,0.4519499999999999,1.02617,1.48123,1.16398,0.69171,212051567,Clayton (North) - Notting Hill,Greater Melbourne
10106,10106,10106,2,Unit,2024,650.0,30a tamworth road,kilsyth,3137.0,3,2,-37.8040069,145.3250673,36.80216,0.94785,0.4163199999999999,3.61708,1.58133,2.38255,211051277,Kilsyth,Greater Melbourne
10107,10107,10107,0,Unit,2024,560.0,2/3-5 kallista-emerald road,kallista,3791.0,1,1,-37.8857149,145.372107,54.411190000000005,0.35986,1.52672,3.66464,3.81033,5.42443,211051282,Mount Dandenong - Olinda,Greater Melbourne
10108,10108,10108,2,House,2024,1350.0,11 eleanor street,ashburton,3147.0,4,2,-37.8609709,145.0837131,14.23219,0.43433,0.93348,0.90979,0.73991,0.50647,207011146,Ashburton (Vic.),Greater Melbourne
10109,10109,10109,2,House,2024,750.0,6/187 st helena road,greensborough,3088.0,3,2,-37.6977379,145.1210618,25.32535,1.93078,0.8029700000000001,2.2790700000000004,3.34105,3.18008,209011197,Greensborough,Greater Melbourne
10110,10110,10110,2,House,2024,900.0,744 whitehorse road,mitcham,3132.0,5,2,-37.8174348,145.210947,27.71288,1.22883,1.1605,1.07198,1.69506,2.32654,211041270,Mitcham (Vic.),Greater Melbourne
10111,10111,10111,0,House,2024,345.0,48 childers street,cranbourne,3977.0,1,1,-38.1127551,145.288614,53.70167,0.40167,2.16904,2.3707,0.4211399999999999,1.23282,212031300,Cranbourne,Greater Melbourne
10112,10112,10112,1,Unit,2024,500.0,308/405 neerim rd,carnegie,3163.0,1,1,-37.8903216,145.0655707,16.36241,0.82378,0.69657,0.12704,1.24305,0.11292,208021176,Carnegie,Greater Melbourne
10113,10113,10113,2,House,2024,550.0,43 pechora street,truganina,3029.0,4,2,-37.7669726,144.6872959,34.87342,7.0911,0.47912,9.62457,11.68366,9.03617,213041359,Rockbank - Mount Cottrell,Greater Melbourne
10114,10114,10114,1,Unit,2024,515.0,g10/5 courtney street,north melbourne,3051.0,1,1,-37.803036,144.9548597,1.79529,0.25979,0.6064400000000001,1.33747,1.07827,0.6608099999999999,206041506,North Melbourne,Greater Melbourne
10115,10115,10115,2,Townhouse,2024,1195.0,1/2 rowland court,glen waverley,3150.0,4,4,-37.8675722,145.1528558,24.51971,0.47512,0.80825,1.86847,1.94133,2.0539,212051322,Glen Waverley - West,Greater Melbourne
10116,10116,10116,2,Townhouse,2024,620.0,2/18 mark court,hampton park,3976.0,4,2,-38.0286126,145.2515762,40.49285,0.36938,0.54035,3.55346,1.88868,4.10517,212031562,Hampton Park - West,Greater Melbourne
10117,10117,10117,1,Townhouse,2024,800.0,3a bronhill road,ringwood east,3135.0,5,3,-37.7974342,145.2564082,30.58385,1.41023,0.47116,2.29964,0.8393999999999999,1.34343,211031267,Ringwood East,Greater Melbourne
10118,10118,10118,2,House,2024,540.0,21 silverwood drive,truganina,3029.0,4,2,-37.8387205,144.7265095,24.41707,0.65171,0.23835,3.27174,3.43796,2.09507,213051588,Truganina - South West,Greater Melbourne
10119,10119,10119,2,House,2024,520.0,21 fernhurst avenue,derrimut,3026.0,3,2,-37.7915132,144.7588944,23.821720000000003,0.42057,0.17476,3.29441,2.24174,3.9858,213011570,Derrimut,Greater Melbourne
10120,10120,10120,0,Unit,2024,550.0,4006/601 little lonsdale street,melbourne,3000.0,1,1,-37.8137438,144.9536855,1.13129,0.22341,0.62076,0.48314,0.49649,1.77639,206041505,Melbourne CBD - West,Greater Melbourne
10121,10121,10121,1,Unit,2024,390.0,26/55 alexandra st,st kilda east,3183.0,1,1,-37.8644949,145.0029153,8.61818,0.6771699999999999,0.83797,1.6925,0.8256699999999999,0.6848,206051134,St Kilda East,Greater Melbourne
10122,10122,10122,0,Unit,2024,625.0,2214/70 southbank boulevard,southbank,3006.0,1,1,-37.8231578,144.9639532,1.982,1.06698,0.46319,1.44482,0.42618,1.74195,206041509,Southbank - East,Greater Melbourne
10123,10123,10123,0,Unit,2024,450.0,2511/288 spencer street,melbourne,3000.0,1,1,-37.8138136,144.9520272,1.3205,0.4143199999999999,0.81167,0.5268200000000001,0.2036,1.5680999999999998,206041505,Melbourne CBD - West,Greater Melbourne
10124,10124,10124,1,Unit,2024,630.0,1902/70 dorcas street,southbank,3006.0,2,1,-37.8307587,144.9675355,2.53149,0.44215,0.11231,1.86756,0.20244,0.91192,206041509,Southbank - East,Greater Melbourne
10125,10125,10125,2,House,2024,750.0,246 middleborough rd,blackburn south,3130.0,4,1,-37.8348877,145.1358076,23.14565,0.41989,0.82657,1.86203,0.46545,2.84036,207031162,Blackburn South,Greater Melbourne
10126,10126,10126,3,House,2024,690.0,306 greenwood drive,watsonia,3087.0,6,2,-37.7088302,145.0792789,20.35341,1.04515,0.65712,1.31532,0.43199,0.64225,209011204,Watsonia,Greater Melbourne
10127,10127,10127,0,Studio,2024,290.0,95 carinish road,clayton,3168.0,0,1,-37.9224058,145.1184226,23.69909,0.59136,0.49754,0.28618,0.32561,0.44975,212051568,Clayton - Central,Greater Melbourne
10128,10128,10128,2,House,2024,525.0,19a nellie street,lang lang,3984.0,3,2,-38.2630845,145.5631921,86.73678,0.45915,12.54679,34.65762,12.94683,12.85867,212011548,Koo Wee Rup,Greater Melbourne
10129,10129,10129,0,Unit,2024,330.0,room 5/11 government road,frankston,3199.0,1,1,-38.1485878,145.1340717,53.53866,1.1806199999999998,1.18204,1.74176,0.35032,0.7054600000000001,214011371,Frankston,Greater Melbourne
10130,10130,10130,2,House,2024,600.0,54 lomica drive,hastings,3915.0,3,1,-38.3081699,145.181525,72.66559,0.62937,0.25538,0.67118,0.7861699999999999,1.47807,214021379,Hastings - Somers,Greater Melbourne
10131,10131,10131,1,Unit,2024,795.0,3303/7 riverside quay,southbank,3006.0,1,1,-37.8213341,144.9646982,2.25169,1.3468699999999998,0.11808,1.65637,0.29512,1.95351,206041508,Southbank (West) - South Wharf,Greater Melbourne
10132,10132,10132,1,Unit,2024,1000.0,4408/63 la trobe street,melbourne,3000.0,2,2,-37.8081542,144.9695394,1.223,0.88932,0.49348,0.81175,0.41718,0.83056,206041503,Melbourne CBD - East,Greater Melbourne
10133,10133,10133,2,House,2024,1300.0,58 bay street,brighton,3186.0,4,2,-37.904507,144.9922243,11.4189,1.0614100000000002,0.68914,0.95096,0.56117,0.96925,208011169,Brighton (Vic.),Greater Melbourne
10134,10134,10134,2,Unit,2024,1595.0,109/150 clarendon street,east melbourne,3002.0,2,2,-37.8122133,144.983552,2.49682,0.59999,0.22698,0.80374,0.75436,0.30412,206041119,East Melbourne,Greater Melbourne
10135,10135,10135,1,House,2024,650.0,43 highview drive,doncaster,3108.0,3,1,-37.7935192,145.1337178,18.92699,1.34902,0.74266,4.37077,1.64595,0.91316,207021157,Doncaster,Greater Melbourne
10136,10136,10136,1,Unit,2024,750.0,1105/60 siddeley street,docklands,3008.0,2,1,-37.8228419,144.9523617,1.87353,1.98012,1.22906,0.8098200000000001,0.47348,0.90783,206041118,Docklands,Greater Melbourne
10137,10137,10137,0,Unit,2024,700.0,1004/38 albert road,south melbourne,3205.0,2,2,-37.8337132,144.9713157,2.64287,0.48934,0.43222,1.97893,0.66138,1.4085,206051512,South Melbourne,Greater Melbourne
10138,10138,10138,1,Unit,2024,1050.0,250 elizabeth street,melbourne,3000.0,1,1,-37.812564,144.9628184,0.19861,1.17782,1.03011,1.25644,0.68923,0.52466,206041503,Melbourne CBD - East,Greater Melbourne
10139,10139,10139,1,Unit,2024,490.0,2/30 coorigil road,carnegie,3163.0,2,1,-37.8952179,145.0592329,16.63946,1.39767,1.2602,1.6846,1.07955,0.88959,208021176,Carnegie,Greater Melbourne
10140,10140,10140,1,Unit,2024,500.0,210/828 burke road,camberwell,3124.0,1,1,-37.8218645,145.058755,9.51667,0.45321,0.4619,0.59021,0.87791,0.8526699999999999,207011149,Camberwell,Greater Melbourne
10141,10141,10141,2,House,2024,575.0,16 devenport court,altona meadows,3028.0,3,1,-37.8769297,144.7850267,23.6393,1.06969,0.8452200000000001,3.02252,1.13857,0.72084,213021342,Altona Meadows,Greater Melbourne
10142,10142,10142,2,Townhouse,2024,1050.0,2/8 skene street,burwood east,3151.0,4,3,-37.85668769999999,145.1326313,17.9238,1.23586,0.61913,2.30671,0.82059,4.612100000000001,207031166,Burwood East,Greater Melbourne
10143,10143,10143,2,House,2024,420.0,4/29 east street,hadfield,3046.0,2,1,-37.7122256,144.9495495,13.58992,0.99197,2.42784,2.72506,1.89388,1.81957,210031440,Hadfield,Greater Melbourne
10144,10144,10144,1,House,2024,990.0,379 brunswick road,brunswick,3056.0,4,1,-37.7758291,144.9516549,5.03037,1.11885,0.2458499999999999,1.12172,0.78007,0.68189,206011496,Brunswick - South,Greater Melbourne
10145,10145,10145,2,House,2024,570.0,401 hogans road,tarneit,3029.0,4,2,-37.8603121,144.6587008,32.95478,0.74771,0.31504,5.58194,0.7396900000000001,5.108359999999999,213051585,Tarneit - South,Greater Melbourne
10146,10146,10146,0,Unit,2024,660.0,2707/8 franklin street,melbourne,3000.0,2,1,-37.8074591,144.9619559,1.36742,0.67576,0.95466,1.04632,0.02017,0.3403899999999999,206041504,Melbourne CBD - North,Greater Melbourne
10147,10147,10147,4,House,2024,695.0,46 ella grove,chelsea,3196.0,3,2,-38.0429373,145.1226251,50.56164,1.42723,2.01549,1.85028,1.86633,2.62001,208031186,Chelsea - Bonbeach,Greater Melbourne
10148,10148,10148,2,House,2024,670.0,5 barber court,berwick,3806.0,4,2,-38.0557019,145.3438067,47.10679,0.96445,0.07767,2.5913600000000003,1.76406,1.38384,212021553,Berwick - South East,Greater Melbourne
10149,10149,10149,0,House,2024,490.0,16 nokota lane,clyde north,3978.0,3,2,-38.11619659999999,145.3224046,54.47284,0.52965,0.24681,5.49273,0.71074,0.76644,212031557,Cranbourne East - North,Greater Melbourne
10150,10150,10150,1,Unit,2024,400.0,1/1 cunnington avenue,brunswick east,3057.0,1,1,-37.7647678,144.9784809,6.461729999999999,0.23363,0.50858,1.97111,0.70584,1.19362,206011106,Brunswick East,Greater Melbourne
10151,10151,10151,1,Townhouse,2024,660.0,41 glenmore street,box hill,3128.0,3,2,-37.8221696,145.1265823,20.79179,1.16253,0.7507699999999999,1.2248800000000002,0.3367699999999999,0.93151,207031163,Box Hill,Greater Melbourne
10152,10152,10152,0,Unit,2024,880.0,4311/371 little lonsdale street,melbourne,3000.0,2,1,-37.8117769,144.9610182,0.49006,0.78447,0.8318300000000001,1.27625,1.30966,0.32638,206041504,Melbourne CBD - North,Greater Melbourne
10153,10153,10153,2,Unit,2024,620.0,2/10 matthews road,bentleigh east,3165.0,2,2,-37.9292035,145.070786,22.16868,0.35729,0.73119,4.895770000000001,1.59829,1.48941,208021427,Bentleigh East - South,Greater Melbourne
10154,10154,10154,1,Unit,2024,450.0,512/1 lynne avenue,wantirna south,3152.0,1,1,-37.8710733,145.2394158,34.35483,0.28229,0.44336,5.54132,0.98537,1.06563,211011260,Wantirna South,Greater Melbourne
10155,10155,10155,1,Unit,2024,680.0,301/163 fitzroy street,st kilda,3182.0,2,2,-37.8586706,144.9797411,5.90854,0.33729,0.99815,1.50542,0.18903,2.37388,206051514,St Kilda - West,Greater Melbourne
10156,10156,10156,2,House,2024,630.0,20 capital way,point cook,3030.0,4,2,-37.9099937,144.7336422,28.41095,0.86809,0.70071,7.0325,2.2263200000000003,3.71692,213051466,Point Cook - South,Greater Melbourne
10157,10157,10157,1,Unit,2024,650.0,g02/1084 burke road,balwyn north,3104.0,2,2,-37.7984859,145.0633137,12.58576,0.90821,0.19584,3.82778,0.39317,0.3571999999999999,207011148,Balwyn North,Greater Melbourne
10158,10158,10158,2,House,2024,620.0,3 neil street,frankston south,3199.0,5,2,-38.1578739,145.1119577,55.40709,2.2828000000000004,1.09516,2.62079,1.68156,2.51125,214011373,Frankston South,Greater Melbourne
10159,10159,10159,1,Unit,2024,550.0,3/55 surrey road,south yarra,3141.0,1,1,-37.84424080000001,144.9983589,6.50669,0.94561,0.25633,0.58345,0.7093200000000001,0.61803,206061516,South Yarra - South,Greater Melbourne
10160,10160,10160,2,Townhouse,2024,680.0,1/4 gretel court,croydon,3136.0,3,2,-37.7791648,145.3030374,36.87232,0.36793,0.34112,1.68035,1.61422,1.501,211031451,Croydon - West,Greater Melbourne
10161,10161,10161,1,Unit,2024,380.0,8/352 koornang road,carnegie,3163.0,1,1,-37.90149690000001,145.0549441,17.1395,0.91035,0.71549,1.80264,0.07044,1.39502,208021176,Carnegie,Greater Melbourne
10162,10162,10162,2,House,2024,550.0,13 bougainvillea drive,point cook,3030.0,4,2,-37.9010964,144.7497642,27.51398,0.89095,0.21099,6.13553,1.19234,2.04471,213051466,Point Cook - South,Greater Melbourne
10163,10163,10163,1,Unit,2024,575.0,1/317 inkerman street,balaclava,3183.0,2,1,-37.8659998,144.9951414,7.319319999999999,0.61298,0.2549,0.76425,0.5304500000000001,0.8234400000000001,206051134,St Kilda East,Greater Melbourne
10164,10164,10164,2,House,2024,575.0,66 positano circuit,berwick,3806.0,3,2,-38.0784492,145.3727324,51.26428,1.17929,1.04626,5.37399,4.65504,4.76196,212021553,Berwick - South East,Greater Melbourne
10165,10165,10165,1,House,2024,680.0,20 watson avenue,dromana,3936.0,4,2,-38.329854,144.9824927,81.84499000000001,3.82119,1.90093,17.74601,0.56972,1.65156,214021377,Dromana,Greater Melbourne
10166,10166,10166,1,House,2024,460.0,138 neale road,deer park,3023.0,3,2,-37.7508472,144.764147,27.3551,0.41724,1.89178,4.284800000000001,0.91433,1.55676,213011333,Kings Park (Vic.),Greater Melbourne
10167,10167,10167,2,Townhouse,2024,550.0,43 tackle drive,point cook,3030.0,3,2,-37.9067534,144.7203851,31.44805,1.79933,0.84624,6.00236,2.68587,3.701,213051466,Point Cook - South,Greater Melbourne
